CustomerID,ProductID,Quantity,Price,Date,ProductCategory,DiscountApplied,Amount,MarketingPromotion,Promo Binary,City,lon,lat
325272,D,5,15.13671944,8/9/2012,Electronics,6.480418519,70.77898336,No,0,Santa Rosa,121.1113,14.3122
660317,C,7,89.16815915,8/11/2012,Books,8.584993994,570.5915463,Yes,1,Dumaguete,123.3054467,9.3068402
921096,B,5,53.78815946,8/13/2012,Clothing,16.77772939,223.8186381,No,0,Mandaluyong,121.0359174,14.5794443
645229,A,3,30.11933872,8/15/2012,Home Decor,3.782117823,86.94056954,No,0,Tagum,125.8093465,7.4471733
779845,D,7,98.11782216,8/17/2012,Clothing,6.521791861,642.0314742,Yes,1,Bais,123.1211792,9.5915686
852617,A,2,77.78406915,8/19/2012,Books,14.54252083,132.9446094,No,0,Silay,123.0875623,10.7528182
334586,A,9,65.50604626,8/21/2012,Books,10.8785998,525.4191508,Yes,1,Bogo,123.986149,11.0128292
404123,C,1,98.95385512,8/23/2012,Electronics,16.92772201,82.20322161,No,0,Tayabas,121.6532692,14.0363869
643411,B,6,78.09280667,8/25/2012,Home Decor,2.942197594,454.770972,Yes,1,Antipolo,121.1244847,14.6254827
604160,B,7,20.90297458,8/27/2012,Home Decor,9.88212203,131.8612199,Yes,1,Malolos,120.8160376,14.8527393
957945,A,8,99.20324128,8/29/2012,Clothing,19.63955105,637.7613605,Yes,1,Naga (Camarines Sur),123.1948238,13.6217753
121166,C,9,63.78409094,8/31/2012,Electronics,9.347182154,520.398682,Yes,1,Tabaco,,
340801,B,2,36.94918673,9/2/2012,Electronics,4.944030021,70.24481569,No,0,Tanauan,121.1476147,14.0835445
283132,D,2,83.5768564,9/4/2012,Clothing,18.77889011,135.7641007,No,0,Ilagan,121.8734492,17.1381186
248992,D,5,14.31278077,9/6/2012,Clothing,19.13514168,57.87004947,No,0,Tayabas,121.6532692,14.0363869
985239,B,5,68.89298073,9/8/2012,Home Decor,16.68812202,286.9801802,No,0,Baguio,120.5960071,16.4023332
835677,C,6,24.33458173,9/10/2012,Clothing,4.759585848,139.0581385,Yes,1,Tayabas,121.6532692,14.0363869
780890,A,3,17.8788447,9/12/2012,Clothing,2.511410196,52.2895007,No,0,Lamitan,122.1064668,6.661519
989916,C,8,41.85856343,9/14/2012,Electronics,2.365451519,326.9473552,Yes,1,Las Pi̱as,120.9938736,14.444546
705385,A,1,42.07271127,9/16/2012,Books,7.016361829,39.12073762,No,0,Olongapo,120.2842023,14.8386303
558604,C,6,64.04739653,9/18/2012,Electronics,19.01620705,311.208066,Yes,1,Sipalay,122.4920088,9.7197887
444661,C,4,60.88911781,9/20/2012,Clothing,8.806800824,222.1069379,No,0,Davao City,125.6110248,7.0736114
953640,B,1,71.91531341,9/22/2012,Home Decor,19.44488477,57.93146359,No,0,Surigao City,125.4930979,9.7901957
246637,A,7,25.66969932,9/24/2012,Electronics,6.614202119,167.8029747,Yes,1,Digos,,
587590,D,9,88.37770618,9/26/2012,Books,3.986389571,763.6916386,Yes,1,Silay,123.0875623,10.7528182
367759,C,4,87.28064162,9/28/2012,Clothing,1.997565696,342.1486139,No,0,Las Pi̱as,120.9938736,14.444546
422178,D,4,29.46452647,9/30/2012,Books,13.69228792,101.7206347,No,0,Bayawan,122.8535755,9.4498906
70385,B,6,52.62166852,10/2/2012,Clothing,8.339486494,289.3997495,Yes,1,Masbate City,123.5504076,12.3574346
587065,B,3,53.92137564,10/4/2012,Clothing,15.63102544,136.4787351,No,0,Danao,123.9527031,10.5417498
906455,B,6,92.91139958,10/6/2012,Home Decor,12.97904781,485.1143076,Yes,1,Borongan,125.4328501,11.6079912
199509,C,7,91.50569977,10/8/2012,Books,8.288406125,587.4493502,Yes,1,Himamaylan,122.8683684,10.0902184
100167,A,3,16.07207618,10/10/2012,Books,14.15197578,41.39267956,No,0,Cabadbaran,125.537603,9.1221925
472297,B,7,96.22269897,10/12/2012,Electronics,10.89970946,600.1429305,Yes,1,Tacurong,124.6787735,6.6879658
682927,A,3,16.17058845,10/14/2012,Clothing,2.688567992,47.20749355,No,0,Dipolog,123.3373916,8.5142736
148551,C,2,59.46145798,10/16/2012,Clothing,14.46696834,101.7183754,No,0,Las Pi̱as,120.9938736,14.444546
954222,A,4,38.0433834,10/18/2012,Books,0.546331504,151.3421617,No,0,Pagadian,123.4343445,7.8397033
392737,B,8,45.14174862,10/20/2012,Home Decor,9.310150248,327.511872,Yes,1,Tabaco,,
849794,C,9,66.40452208,10/22/2012,Electronics,11.04694976,531.619631,Yes,1,Baguio,120.5960071,16.4023332
717164,C,7,62.54340774,10/24/2012,Clothing,16.86832202,363.9536902,Yes,1,Himamaylan,122.8683684,10.0902184
422474,C,1,25.0739864,10/26/2012,Home Decor,10.08757126,22.54463015,No,0,Marawi,124.297718,8.0106213
703376,A,3,97.28036062,10/28/2012,Electronics,10.9947349,259.7539286,No,0,Tacloban,124.9616867,11.2543388
13991,A,9,12.58248344,10/30/2012,Home Decor,9.756571135,102.1937805,Yes,1,Cabuyao,121.1366715,14.2471423
701824,A,1,40.90403681,11/1/2012,Books,11.56162453,36.17486566,No,0,Baybay,124.8525626,10.6521412
798669,D,9,82.12411736,11/3/2012,Books,13.4543434,639.6737093,Yes,1,Zamboanga City,122.0790267,6.9214424
755515,A,8,86.58427373,11/5/2012,Electronics,3.020188549,671.7541233,Yes,1,Angeles,,
768027,D,1,81.75612284,11/7/2012,Books,15.86988478,68.78152035,No,0,Roxas,,
870840,D,6,43.52489633,11/9/2012,Electronics,7.942392991,240.4078681,Yes,1,Bi̱an,121.0781493,14.3036345
31011,A,5,70.60599193,11/11/2012,Books,3.589144861,340.359203,No,0,Olongapo,120.2842023,14.8386303
130340,D,6,78.78697157,11/13/2012,Electronics,14.53362833,404.0181957,Yes,1,Santa Rosa,121.1113,14.3122
887603,C,5,62.01583508,11/15/2012,Electronics,14.63490973,264.699368,No,0,Vigan,120.3873299,17.5704898
98064,B,6,71.11160106,11/17/2012,Electronics,10.2810817,382.8033556,Yes,1,Valenzuela,120.9830225,14.7010556
96609,C,5,59.82625003,11/19/2012,Clothing,6.142635178,280.7567088,No,0,Pagadian,123.4343445,7.8397033
407230,C,5,14.94546715,11/21/2012,Home Decor,12.83439408,65.13653497,No,0,Bais,123.1211792,9.5915686
47579,A,4,34.59571039,11/23/2012,Electronics,11.79881265,122.0553094,No,0,San Pablo,121.3257,14.0683
972295,A,3,73.2385946,11/25/2012,Clothing,12.79441911,191.6044256,No,0,Passi,,
166162,B,3,31.73805101,11/27/2012,Home Decor,14.99044432,80.94112842,No,0,Alaminos,119.9856157,16.1505291
40039,D,4,50.991905,11/29/2012,Clothing,12.07385425,179.3408668,No,0,Dumaguete,123.3054467,9.3068402
910199,C,9,58.1151547,12/1/2012,Clothing,3.721212847,503.5730949,Yes,1,Cadiz,123.3072,10.9555
329956,B,2,70.38737504,12/3/2012,Electronics,0.767688934,139.6940379,No,0,Dipolog,123.3373916,8.5142736
833575,A,9,33.32297948,12/5/2012,Home Decor,2.006074896,293.89046,Yes,1,San Carlos (Pangasinan),120.3204873,15.8989343
934398,B,1,63.56936083,12/7/2012,Books,14.0795287,54.61909443,No,0,Maasin,124.8403408,10.1653546
882756,D,1,63.6858512,12/9/2012,Electronics,16.96025269,52.8845699,No,0,Cabuyao,121.1366715,14.2471423
442300,C,5,86.05215443,12/11/2012,Electronics,0.056377516,430.0182018,No,0,Batangas City,121.0583076,13.7564651
608285,B,6,59.68429524,12/13/2012,Electronics,7.63302201,330.7714791,Yes,1,Koronadal,124.8471625,6.4973963
905450,C,6,36.55690616,12/15/2012,Home Decor,13.19481732,190.399735,Yes,1,Tanjay,122.9663018,9.4957882
177084,C,3,57.04328,12/17/2012,Clothing,17.75247148,140.7500639,No,0,San Juan,121.4077,13.8312
784563,C,7,19.65489673,12/19/2012,Clothing,0.956642704,136.2680872,Yes,1,Olongapo,120.2842023,14.8386303
668232,C,9,64.6973882,12/21/2012,Electronics,13.10206307,505.9862603,Yes,1,Tandag,126.1588771,9.1011711
252107,B,8,92.45178191,12/23/2012,Books,8.849658074,674.1609226,Yes,1,Tarlac City,120.5963492,15.4754786
224106,C,6,57.68292852,12/25/2012,Books,1.847150371,339.7046285,Yes,1,San Carlos (Negros Occidental),123.4128956,10.4837342
329959,C,8,36.2951422,12/27/2012,Books,15.90981152,244.1652279,Yes,1,San Carlos (Pangasinan),120.3204873,15.8989343
451895,A,5,46.49734924,12/29/2012,Home Decor,14.1649127,199.5552016,No,0,Cavite City,120.8969634,14.4791297
109025,C,8,91.1672128,12/31/2012,Books,3.097391995,706.7472548,Yes,1,Tabuk,121.4589,17.4735
688798,D,4,83.17601823,1/2/2013,Books,15.93517647,279.6870918,No,0,Cavite City,120.8969634,14.4791297
610393,A,8,82.28578782,1/4/2013,Electronics,18.33474119,537.5912127,Yes,1,Dagupan,120.3333124,16.0432998
622545,B,2,60.76718572,1/6/2013,Home Decor,3.829000493,116.8808198,No,0,Baguio,120.5960071,16.4023332
351780,A,5,45.67716847,1/8/2013,Electronics,11.56646852,201.9696658,No,0,Tarlac City,120.5963492,15.4754786
43657,A,9,21.91905365,1/10/2013,Electronics,4.003677893,189.3733681,Yes,1,Lipa,,
685622,A,4,97.80526118,1/12/2013,Books,7.909852698,360.2760363,No,0,Tagbilaran,123.8730022,9.672948
102955,D,6,26.11928509,1/14/2013,Clothing,1.399590011,154.5223331,Yes,1,Maasin,124.8403408,10.1653546
774495,B,1,32.69066757,1/16/2013,Home Decor,16.04236166,27.44631245,No,0,Tanjay,122.9663018,9.4957882
98528,D,9,78.78353619,1/18/2013,Electronics,0.279040202,707.0732861,Yes,1,Tacloban,124.9616867,11.2543388
782728,D,1,41.56764467,1/20/2013,Books,15.76701556,35.01366767,No,0,Batac,120.5940777,18.0460318
547850,D,5,62.54816692,1/22/2013,Home Decor,1.286033696,308.7188821,No,0,La Carlota,122.9208,10.4241
979655,A,4,78.54772835,1/24/2013,Books,12.33938537,275.4216858,No,0,Malolos,120.8160376,14.8527393
128354,C,3,60.05092715,1/26/2013,Electronics,12.30957775,157.9767347,No,0,Naga (Camarines Sur),123.1948238,13.6217753
500576,D,6,54.16474783,1/28/2013,Electronics,11.01568535,289.1887778,Yes,1,Talisay (Negros Occidental),123.0113568,10.7325049
998590,A,2,14.56321047,1/30/2013,Books,2.445804828,28.41404554,No,0,Borongan,125.4328501,11.6079912
737470,C,3,53.88914756,2/1/2013,Books,19.85211627,129.573034,No,0,Batangas City,121.0583076,13.7564651
431869,A,5,50.95239633,2/3/2013,Books,17.39109888,210.4560735,No,0,Escalante,123.505601,10.8291458
788394,A,9,89.2460771,2/5/2013,Home Decor,7.166360555,745.6534329,Yes,1,Marikina,121.1028546,14.65073
343181,A,2,50.26535372,2/7/2013,Home Decor,10.03999885,90.43742557,No,0,El Salvador,124.5253,8.5644
893534,C,8,66.69485417,2/9/2013,Electronics,9.754949354,481.5104394,Yes,1,Marikina,121.1028546,14.65073
997273,C,2,79.63601149,2/11/2013,Home Decor,8.184573697,146.2362869,No,0,Naga (Cebu),123.7572942,10.2084984
421770,C,5,52.0943464,2/13/2013,Electronics,16.24596838,218.1555768,No,0,Roxas,,
87993,B,7,33.47698865,2/15/2013,Home Decor,10.99705707,208.5685357,Yes,1,Dumaguete,123.3054467,9.3068402
161131,A,8,90.45580263,2/17/2013,Electronics,6.69095685,675.2275512,Yes,1,San Fernando (La Union),120.3210331,16.6159132
204533,A,1,90.59661879,2/19/2013,Electronics,17.55299439,74.69419938,No,0,Pasay,121.000815,14.5376736
400726,A,6,90.98519203,2/21/2013,Home Decor,14.04561947,469.2345491,Yes,1,Surigao City,125.4930979,9.7901957
252410,B,1,34.54979853,2/23/2013,Books,18.11614553,28.29070675,No,0,Bayawan,122.8535755,9.4498906
721627,A,2,38.39133963,2/25/2013,Books,15.3433072,65.0016769,No,0,Bayawan,122.8535755,9.4498906
178060,C,1,92.69169105,2/27/2013,Books,0.457126586,92.26797269,No,0,Surigao City,125.4930979,9.7901957
518054,D,5,21.32049971,3/1/2013,Clothing,19.30643933,86.02135185,No,0,Pasig,121.0784984,14.5736192
446411,D,9,69.02930846,3/3/2013,Electronics,13.18747502,539.3347709,Yes,1,Cadiz,123.3072,10.9555
762602,C,6,36.30861354,3/5/2013,Clothing,4.864064505,207.2552349,Yes,1,San Jose del Monte,121.072532,14.8142626
68223,C,1,74.91759371,3/7/2013,Books,8.076235685,68.86707227,No,0,Tacurong,124.6787735,6.6879658
295562,D,1,85.02982432,3/9/2013,Books,12.84983927,74.10362856,No,0,Gapan,121.0105733,15.2912094
642147,B,2,46.73037195,3/11/2013,Books,1.311736135,92.23478556,No,0,Antipolo,121.1244847,14.6254827
757343,A,9,23.60419389,3/13/2013,Clothing,9.034252711,193.2455822,Yes,1,Tabaco,,
737891,B,3,75.90124562,3/15/2013,Electronics,13.87837689,196.1021541,No,0,Puerto Princesa,118.7473298,9.7638429
24274,D,1,15.01549499,3/17/2013,Clothing,1.59826139,14.77550814,No,0,Borongan,125.4328501,11.6079912
409986,D,5,11.34933451,3/19/2013,Home Decor,2.406863634,55.38085753,No,0,Ozamiz,123.8458707,8.1459962
866758,D,7,88.9470931,3/21/2013,Clothing,15.53478333,525.9054844,Yes,1,Naga (Cebu),123.7572942,10.2084984
42621,D,6,83.51267351,3/23/2013,Books,12.43047143,438.7899269,Yes,1,Vigan,120.3873299,17.5704898
238057,D,1,62.37595503,3/25/2013,Home Decor,14.24506846,53.49045754,No,0,Angeles,,
202661,C,5,69.88374749,3/27/2013,Clothing,13.64547813,301.7388801,No,0,Toledo,123.65,10.6713397
976683,D,5,95.73433677,3/29/2013,Home Decor,11.18703594,425.1225106,No,0,San Jose,120.9919,15.7925
901320,A,6,15.6489702,3/31/2013,Clothing,0.762489685,93.17789051,Yes,1,Malaybalay,125.1320927,8.1478579
469132,D,3,29.49341313,4/2/2013,Clothing,8.68237732,80.79805116,No,0,Bacoor,120.9736786,14.4129931
286313,B,5,75.62822799,4/4/2013,Clothing,6.636912142,353.0442447,No,0,Digos,,
218238,B,7,33.76321557,4/6/2013,Electronics,18.07064645,193.6338898,Yes,1,Maasin,124.8403408,10.1653546
986101,C,5,28.65363534,4/8/2013,Books,9.546673059,129.5908323,No,0,Naga (Cebu),123.7572942,10.2084984
677655,A,5,49.79828658,4/10/2013,Electronics,15.29525185,210.9075662,No,0,Ozamiz,123.8458707,8.1459962
927412,B,5,75.13281399,4/12/2013,Electronics,5.476531159,355.0907101,No,0,Toledo,123.65,10.6713397
873107,C,3,28.94699276,4/14/2013,Books,14.66504143,74.10571283,No,0,San Carlos (Pangasinan),120.3204873,15.8989343
140319,B,1,48.65906146,4/16/2013,Books,6.056171813,45.71218509,No,0,Canlaon,123.2195866,10.3857796
889886,C,5,56.69353336,4/18/2013,Electronics,3.360762272,273.9409924,No,0,Dumaguete,123.3054467,9.3068402
878247,C,9,25.50024293,4/20/2013,Home Decor,17.36427008,189.6508069,Yes,1,Candon,120.4467176,17.1874035
441711,B,1,52.91091989,4/22/2013,Home Decor,11.91418988,46.60701243,No,0,General Trias,120.879145,14.3816117
340914,A,3,87.92885897,4/24/2013,Home Decor,9.268904794,239.3364502,No,0,Marawi,124.297718,8.0106213
403075,A,4,77.14587771,4/26/2013,Home Decor,14.50319468,263.8290435,No,0,Cagayan de Oro,124.6497636,8.4802729
594713,B,1,55.31028246,4/28/2013,Electronics,19.12685851,44.73116299,No,0,Talisay (Negros Occidental),123.0113568,10.7325049
784074,B,1,21.27538742,4/30/2013,Clothing,16.53874892,17.75670452,No,0,Bayugan,125.7485898,8.7139756
274845,B,8,12.10212563,5/2/2013,Books,0.257053842,96.56813323,Yes,1,Cebu City,123.8854366,10.3156992
583853,D,2,16.05182647,5/4/2013,Clothing,11.27088051,28.48528859,No,0,Antipolo,121.1244847,14.6254827
911153,B,8,77.51947828,5/6/2013,Clothing,0.749427124,615.5082103,Yes,1,Candon,120.4467176,17.1874035
475192,C,7,73.39353931,5/8/2013,Electronics,9.303805169,465.9560318,Yes,1,Sagay,123.408176,10.8783445
638691,B,2,77.14576708,5/10/2013,Home Decor,10.15897471,138.6170962,No,0,Passi,,
88304,C,6,37.64895983,5/12/2013,Electronics,3.349337887,218.3278138,Yes,1,Ormoc,124.6192702,11.0384275
101984,B,6,18.09331276,5/14/2013,Clothing,17.24153778,89.84248445,Yes,1,Tayabas,121.6532692,14.0363869
518262,C,3,74.28988144,5/16/2013,Home Decor,6.090600749,209.2955441,No,0,San Carlos (Pangasinan),120.3204873,15.8989343
597552,C,2,93.02194958,5/18/2013,Electronics,3.988876302,178.6228381,No,0,Batangas City,121.0583076,13.7564651
581297,B,1,50.697244,5/20/2013,Books,4.478198318,48.42692087,No,0,Escalante,123.505601,10.8291458
159862,B,6,78.78830609,5/22/2013,Clothing,2.139425614,462.6161333,Yes,1,Palayan,121.1113286,15.5782871
449612,C,5,75.52660353,5/24/2013,Home Decor,11.89622438,332.7089465,No,0,Pagadian,123.4343445,7.8397033
504924,C,9,86.83223773,5/26/2013,Home Decor,16.60060567,651.7580432,Yes,1,Mabalacat,120.5744387,15.2228709
989497,C,1,12.55417568,5/28/2013,Books,13.59921451,10.8469064,No,0,Iriga,123.4180473,13.4205369
965527,B,7,95.9774497,5/30/2013,Clothing,6.014466245,631.4344287,Yes,1,Quezon City,121.0437003,14.6760413
37808,C,5,87.88211414,6/1/2013,Home Decor,8.723555113,401.0783474,No,0,Masbate City,123.5504076,12.3574346
262056,B,5,88.88322611,6/3/2013,Books,6.729850897,414.5075876,No,0,Digos,,
58032,C,2,99.67175511,6/5/2013,Electronics,18.14643604,163.1697676,No,0,Cebu City,123.8854366,10.3156992
814939,D,3,67.55287039,6/7/2013,Clothing,6.978431668,188.5162185,No,0,Kidapawan,125.0911341,7.010607
313908,B,7,17.35062287,6/9/2013,Books,7.581567373,112.2462159,Yes,1,Candon,120.4467176,17.1874035
839006,B,6,84.05167738,6/11/2013,Books,3.227807693,488.0319052,Yes,1,Mabalacat,120.5744387,15.2228709
642874,D,2,22.13875795,6/13/2013,Clothing,12.89457822,38.56811698,No,0,Tagbilaran,123.8730022,9.672948
166760,C,6,76.41043757,6/15/2013,Clothing,9.074324929,416.8602371,Yes,1,Mati,,
489136,B,2,48.16220317,6/17/2013,Books,12.05989296,84.70778605,No,0,Meycauayan,120.9739288,14.7498856
402223,C,2,10.59519455,6/19/2013,Home Decor,14.15033003,18.19187911,No,0,Mu̱oz,,
931301,A,2,49.22008925,6/21/2013,Electronics,18.68107143,80.05049845,No,0,Kabankalan,122.8535755,9.9134117
875109,D,3,81.69977668,6/23/2013,Books,12.52268024,214.4063247,No,0,Surigao City,125.4930979,9.7901957
811086,D,2,17.86590126,6/25/2013,Books,7.696016039,32.98187727,No,0,Bayugan,125.7485898,8.7139756
730319,B,4,10.19907618,6/27/2013,Clothing,19.50896668,32.83736722,No,0,Sipalay,122.4920088,9.7197887
611195,C,9,50.74859265,6/29/2013,Clothing,15.08274695,387.8487975,Yes,1,Pasig,121.0784984,14.5736192
943430,C,6,10.13471336,7/1/2013,Books,11.51668483,53.8051822,Yes,1,San Fernando (Pampanga),120.6567054,15.0593937
966798,D,1,94.12652705,7/3/2013,Electronics,9.41936891,85.26040222,No,0,Bais,123.1211792,9.5915686
474195,B,8,84.23758815,7/5/2013,Clothing,0.554256024,670.16557,Yes,1,Legazpi,123.7437995,13.1390621
996731,D,7,66.71055588,7/7/2013,Clothing,15.85828167,392.9198562,Yes,1,Olongapo,120.2842023,14.8386303
222814,B,3,11.55861907,7/9/2013,Home Decor,13.26664825,30.07553322,No,0,Malolos,120.8160376,14.8527393
244980,A,1,61.28402119,7/11/2013,Books,7.938115038,56.41922509,No,0,Bayawan,122.8535755,9.4498906
944471,A,5,70.39778793,7/13/2013,Electronics,2.736576398,342.3564934,No,0,Urdaneta,120.5706933,15.9758027
641486,D,4,62.87014713,7/15/2013,Electronics,19.29429602,202.9591793,No,0,Naga (Camarines Sur),123.1948238,13.6217753
699118,C,8,95.22020857,7/17/2013,Books,3.641966827,734.0185613,Yes,1,San Fernando (Pampanga),120.6567054,15.0593937
65569,A,1,84.82094796,7/19/2013,Electronics,0.31424694,84.55440072,No,0,Pasay,121.000815,14.5376736
438010,C,1,42.85832637,7/21/2013,Home Decor,15.55573886,36.19139704,No,0,Tandag,126.1588771,9.1011711
836986,D,4,72.5318788,7/23/2013,Electronics,6.878539741,270.1709788,No,0,Dipolog,123.3373916,8.5142736
164835,A,8,51.50316163,7/25/2013,Books,5.768332494,388.2583042,Yes,1,Cabanatuan,120.973393,15.4865047
587860,A,5,93.55131833,7/27/2013,Books,11.06677207,415.9910358,No,0,Caloocan,121.0449768,14.7565784
164396,D,2,65.63137152,7/29/2013,Home Decor,1.967368433,128.6803213,No,0,Imus,120.9405057,14.4064221
154468,A,6,62.38629136,7/31/2013,Books,17.64764806,308.2594693,Yes,1,Dumaguete,123.3054467,9.3068402
755671,B,5,55.06275152,8/2/2013,Electronics,8.461438384,252.0182536,No,0,Davao City,125.6110248,7.0736114
885805,C,2,43.99650729,8/4/2013,Books,12.31836393,77.15371481,No,0,Mandaluyong,121.0359174,14.5794443
626374,A,3,23.32528256,8/6/2013,Clothing,1.704347415,68.78321614,No,0,San Fernando (La Union),120.3210331,16.6159132
109037,A,9,34.65383965,8/8/2013,Clothing,10.03501628,280.5868908,Yes,1,Tagbilaran,123.8730022,9.672948
17712,C,7,39.92508354,8/10/2013,Clothing,15.44037173,236.3235156,Yes,1,Tabaco,,
466232,B,7,23.86159008,8/12/2013,Electronics,0.954617012,165.436623,Yes,1,Cavite City,120.8969634,14.4791297
400475,C,6,83.14419339,8/14/2013,Home Decor,18.6208311,405.9723214,Yes,1,Tarlac City,120.5963492,15.4754786
942672,A,8,10.19964956,8/16/2013,Home Decor,10.94408364,72.66713107,Yes,1,Tarlac City,120.5963492,15.4754786
946002,D,4,92.41943931,8/18/2013,Clothing,3.859733242,355.409182,No,0,San Fernando (Pampanga),120.6567054,15.0593937
244713,C,8,21.54545174,8/20/2013,Clothing,8.64687774,157.4595429,Yes,1,Toledo,123.65,10.6713397
859842,D,4,14.58720593,8/22/2013,Clothing,11.84899317,51.43507558,No,0,Ozamiz,123.8458707,8.1459962
850461,B,8,99.56684825,8/24/2013,Electronics,1.129157393,787.5406546,Yes,1,Malolos,120.8160376,14.8527393
740108,C,9,99.98164594,8/26/2013,Electronics,14.29762409,771.1798145,Yes,1,Talisay (Negros Occidental),123.0113568,10.7325049
166320,B,3,27.25818146,8/28/2013,Electronics,4.744216602,77.89498288,No,0,Dapitan,123.3945709,8.6253193
334867,B,3,22.04171298,8/30/2013,Books,13.33948785,57.30438406,No,0,Tabuk,121.4589,17.4735
585607,A,2,27.79971669,9/1/2013,Books,3.895776169,53.4334039,No,0,Santiago,121.5487,16.688
913833,D,3,56.01911198,9/3/2013,Clothing,12.01608012,147.8634318,No,0,Olongapo,120.2842023,14.8386303
414113,D,3,38.90655277,9/5/2013,Electronics,9.47796383,105.6570113,No,0,Danao,123.9527031,10.5417498
937982,A,5,40.27297307,9/7/2013,Books,16.29654892,168.5493415,No,0,Guihulngan,123.2716592,10.1206029
796346,C,5,82.86129833,9/9/2013,Books,13.8003689,357.1306674,No,0,Escalante,123.505601,10.8291458
727070,C,2,90.11751023,9/11/2013,Home Decor,17.12655805,149.366965,No,0,Baybay,124.8525626,10.6521412
540459,D,6,97.28477851,9/13/2013,Clothing,6.620995227,545.0613478,Yes,1,Mati,,
409756,B,5,56.32645629,9/15/2013,Home Decor,2.524650473,274.5220507,No,0,Sipalay,122.4920088,9.7197887
768028,D,6,32.15227155,9/17/2013,Electronics,1.953122893,189.145789,Yes,1,Calbayog,124.5929574,12.0675749
195783,B,1,59.94261295,9/19/2013,Books,19.28239439,48.38424191,No,0,Mandaluyong,121.0359174,14.5794443
284172,B,5,88.3945983,9/21/2013,Home Decor,19.7606435,354.6362843,No,0,Bacolod,122.9510716,10.6713397
258633,C,9,12.78205202,9/23/2013,Books,0.074786715,114.9524347,Yes,1,Naga (Camarines Sur),123.1948238,13.6217753
228927,C,2,92.01185563,9/25/2013,Clothing,9.766243331,166.0515078,No,0,Guihulngan,123.2716592,10.1206029
586662,A,1,30.38926661,9/27/2013,Clothing,4.221848386,29.10627785,No,0,Catbalogan,124.8403408,11.8240433
292306,D,9,37.94537969,9/29/2013,Home Decor,12.17407242,299.9329352,Yes,1,Catbalogan,124.8403408,11.8240433
806492,C,9,42.76483835,10/1/2013,Electronics,3.297772295,372.1909622,Yes,1,Bayugan,125.7485898,8.7139756
159219,B,9,92.23852309,10/3/2013,Books,5.063341407,788.1135458,Yes,1,Pasay,121.000815,14.5376736
327405,B,6,25.83972455,10/5/2013,Clothing,11.29560902,137.5258218,Yes,1,Dumaguete,123.3054467,9.3068402
755846,B,8,30.07102409,10/7/2013,Books,11.81087974,212.1549728,Yes,1,Manila,120.9842195,14.5995124
42888,C,1,75.79923724,10/9/2013,Home Decor,15.56962927,63.99757701,No,0,Iligan,124.2452422,8.2280209
140494,C,4,94.12191656,10/11/2013,Home Decor,4.660635887,358.9409469,No,0,Lipa,,
129552,C,1,19.42612981,10/13/2013,Electronics,17.52124915,16.02242921,No,0,Trece Martires,120.868383,14.2822215
40283,C,8,57.00238583,10/15/2013,Books,6.246433294,427.5341586,Yes,1,Pagadian,123.4343445,7.8397033
645978,C,1,92.30146435,10/17/2013,Clothing,8.277737597,84.66099133,No,0,Oroquieta,123.7982556,8.4859701
427647,A,3,89.74806625,10/19/2013,Home Decor,17.46608653,222.217774,No,0,Cebu City,123.8854366,10.3156992
429766,C,4,95.36121967,10/21/2013,Electronics,11.81863586,336.3632974,No,0,Bago,122.9663018,10.503405
30410,D,8,91.18944349,10/23/2013,Clothing,1.643558969,717.5255297,Yes,1,Ormoc,124.6192702,11.0384275
318673,B,6,38.32327496,10/25/2013,Home Decor,19.45368885,185.2079057,Yes,1,Silay,123.0875623,10.7528182
257162,D,7,28.72100907,10/27/2013,Books,7.209504392,186.5525666,Yes,1,Cotabato City,124.2310439,7.2046668
928299,B,8,91.13271945,10/29/2013,Books,13.57691754,630.0776422,Yes,1,Isabela,121.8107079,16.9753758
644858,A,2,74.07591668,10/31/2013,Clothing,18.08249944,121.3622789,No,0,Cebu City,123.8854366,10.3156992
618661,B,8,44.06700976,11/2/2013,Home Decor,6.945424281,328.0509517,Yes,1,General Santos,125.171618,6.1163861
526471,C,3,74.16418772,11/4/2013,Home Decor,18.13907311,182.1344745,No,0,Taguig,121.0508645,14.5176184
16799,D,7,37.64723809,11/6/2013,Clothing,11.28538789,233.7902087,Yes,1,Calamba,121.163853,14.2126781
531961,D,3,62.32098136,11/8/2013,Books,0.058458377,186.8536486,No,0,Dipolog,123.3373916,8.5142736
208587,B,7,31.00002863,11/10/2013,Home Decor,1.499330911,213.7466493,Yes,1,Cabanatuan,120.973393,15.4865047
961886,D,2,60.55674546,11/12/2013,Books,11.4188246,107.2837538,No,0,Naga (Camarines Sur),123.1948238,13.6217753
684014,D,6,93.08450869,11/14/2013,Home Decor,17.01321221,463.4870622,Yes,1,San Pablo,121.3257,14.0683
323315,D,3,79.42954246,11/16/2013,Clothing,6.242163037,223.4142628,No,0,Kabankalan,122.8535755,9.9134117
553724,A,3,69.0458761,11/18/2013,Electronics,11.20973801,183.9180428,No,0,Baguio,120.5960071,16.4023332
568865,C,9,32.14120622,11/20/2013,Books,7.975714363,266.1994388,Yes,1,Lucena,121.6234471,13.9413957
155322,B,7,15.70314225,11/22/2013,Clothing,2.738486632,106.9117966,Yes,1,Lamitan,122.1064668,6.661519
