Region,Sales,Orders,Revenue,Month,Year,Latitude,Longitude,Customer_Name,Product_Category,Marketing_Campaign,Discount Percentage,Profit,Quantity Sold,Customer Lifetime Value
West,1777,19,3295,October,2022,-75.23573666193525,105.0808765664625,Customer_809,Category_3,Before,21.740813860675242,21740.813860675244,79,126.58227848101266
West,695,5,1155,December,2023,-83.71093564692208,112.1659215665573,Customer_715,Category_2,Before,39.938583233389856,39938.58323338986,27,370.3703703703704
East,1097,16,2070,July,2023,88.15615441368024,-6.381359970644326,Customer_483,Category_2,Before,20.336159311385803,20336.159311385803,46,217.3913043478261
West,1016,11,2958,October,2022,-84.59616021316707,-159.36828839622476,Customer_449,Category_3,After,46.88407965216041,46884.079652160406,50,200.0
West,1364,19,3501,September,2023,-9.98491445097126,-117.1476535510129,Customer_522,Category_3,Before,43.62857383293553,43628.57383293553,71,140.8450704225352
South,1641,23,3248,October,2022,0.8314244293852084,74.67345905829563,Customer_870,Category_2,Before,24.304731231875827,24304.731231875827,3,3333.3333333333335
West,1305,5,2683,September,2023,-68.8895733959199,76.24006019674181,Customer_353,Category_2,After,38.78919805061738,38789.19805061738,93,107.52688172043011
North,1682,21,1123,October,2022,-59.56887988085107,143.4078990603595,Customer_985,Category_2,Before,38.95442933381071,38954.42933381071,64,156.25
West,1314,21,3048,November,2022,-26.67509884613655,29.767012759649816,Customer_657,Category_1,Before,9.640574097616968,9640.574097616967,44,227.27272727272728
West,727,7,1967,March,2022,47.10165771845928,-135.32134762304014,Customer_596,Category_2,After,45.6148808005805,45614.880800580504,53,188.67924528301887
East,715,16,4830,November,2022,1.2748363308480035,-136.29063401821003,Customer_99,Category_1,After,27.736356760153573,27736.356760153572,24,416.6666666666667
North,1447,10,1854,May,2023,24.822337419533085,79.60764864845652,Customer_615,Category_2,Before,42.190585974848375,42190.58597484838,60,166.66666666666666
West,514,15,1639,August,2023,87.33141991632147,-113.8375205611556,Customer_947,Category_1,After,19.402232046377527,19402.23204637753,3,3333.3333333333335
West,1680,7,3238,August,2023,48.24097835637773,-61.78122013802208,Customer_557,Category_2,After,45.29854528232902,45298.545282329025,20,500.0
South,1784,12,2602,April,2023,-11.814930334580808,-4.603677508110991,Customer_555,Category_2,Before,22.51407554303734,22514.07554303734,46,217.3913043478261
West,1680,18,3563,December,2022,-9.640454076621223,-171.08464407258558,Customer_277,Category_2,After,5.487694316613426,5487.694316613426,15,666.6666666666666
West,546,18,1441,November,2022,21.378973867380907,-90.42515027282452,Customer_692,Category_3,Before,45.74218893886687,45742.188938866864,25,400.0
South,823,14,2944,November,2023,29.765737515402776,-33.15974093737918,Customer_698,Category_3,Before,9.10790045537601,9107.90045537601,94,106.38297872340425
East,1343,6,2838,January,2023,0.1279666506008396,-79.33092534244575,Customer_989,Category_2,Before,19.36911369156867,19369.113691568673,78,128.2051282051282
West,629,18,2829,January,2023,26.075020106696385,-130.9066821116763,Customer_625,Category_1,Before,47.75278851728622,47752.78851728622,71,140.8450704225352
South,1934,13,3190,April,2023,-85.76415100546222,82.08441280663106,Customer_490,Category_1,After,47.77732161219002,47777.32161219002,17,588.2352941176471
North,594,7,4262,June,2023,-12.667884498568055,112.7331558604746,Customer_254,Category_2,Before,30.804704965547874,30804.704965547873,84,119.04761904761905
East,1126,12,1532,August,2022,-39.79114630677418,-87.30756858825906,Customer_380,Category_3,Before,33.43267454764097,33432.67454764097,9,1111.111111111111
North,1254,20,3274,June,2022,-66.74859985624013,98.79101805826916,Customer_891,Category_1,Before,25.18004848902439,25180.04848902439,38,263.1578947368421
North,1815,6,2336,December,2022,-72.08162769442048,-41.20071681552702,Customer_541,Category_3,Before,18.194484726412902,18194.484726412902,48,208.33333333333334
South,1293,10,4700,September,2023,18.57458981064015,2.4068847074410087,Customer_263,Category_1,After,19.789904541646216,19789.904541646214,60,166.66666666666666
West,1806,16,1948,September,2023,4.248098487470116,128.16038696153498,Customer_609,Category_2,After,35.26333052346673,35263.33052346673,63,158.73015873015873
South,568,9,4373,February,2023,-44.35485894065355,89.98332544886682,Customer_824,Category_3,After,38.8568538246956,38856.8538246956,86,116.27906976744185
South,510,6,4725,October,2023,-5.228989420947386,109.842066473824,Customer_878,Category_1,Before,40.621056967663186,40621.056967663186,2,5000.0
South,1777,20,3019,January,2022,-1.3981832671665018,-130.73574002891155,Customer_328,Category_2,After,40.53281642575492,40532.81642575492,88,113.63636363636364
South,1371,9,1459,February,2022,-54.89838352104916,-154.9010066998574,Customer_114,Category_2,After,9.104274637191066,9104.274637191067,72,138.88888888888889
East,1049,19,4472,May,2023,27.37675113869712,141.62570247167537,Customer_275,Category_2,Before,27.248913711616165,27248.913711616166,11,909.0909090909091
West,1657,16,1550,April,2022,50.565484149496285,-40.37966295440603,Customer_487,Category_3,After,7.590144200748993,7590.144200748993,64,156.25
North,1211,8,1392,April,2022,52.4634373601134,-76.36331589491489,Customer_280,Category_3,Before,29.7287997045681,29728.7997045681,77,129.87012987012986
North,522,19,4938,September,2023,18.444569526621905,80.89065153425679,Customer_274,Category_2,After,24.868872561801965,24868.872561801963,81,123.45679012345678
West,1314,15,2787,November,2023,2.094944853422533,121.10961476874836,Customer_772,Category_3,After,44.94668822412349,44946.68822412349,72,138.88888888888889
North,845,20,1844,August,2023,-79.01871425902891,130.49626388338834,Customer_842,Category_1,After,20.79117556484354,20791.175564843543,21,476.1904761904762
West,801,10,4278,June,2023,-38.19036620671095,-66.24102919491816,Customer_718,Category_2,After,10.268015739242264,10268.015739242264,18,555.5555555555555
North,862,18,3257,January,2023,-73.21113957992942,126.79646083260263,Customer_895,Category_2,Before,11.434625692377614,11434.625692377613,94,106.38297872340425
South,895,22,2138,February,2023,83.48816895812524,-165.26378002523566,Customer_327,Category_3,Before,39.26797842728625,39267.97842728625,64,156.25
North,717,16,4808,June,2022,-65.68557367936307,-162.12186307450122,Customer_210,Category_2,After,32.81981284923175,32819.812849231756,82,121.95121951219512
West,640,15,1645,November,2022,-62.68042622680163,44.46691026269559,Customer_726,Category_1,Before,9.550520425525562,9550.520425525561,95,105.26315789473684
West,1457,17,4322,February,2023,70.1237912994886,-157.28170711840335,Customer_922,Category_3,After,8.784806275174883,8784.806275174884,38,263.1578947368421
West,1733,15,3266,October,2022,79.90709102576241,-63.140699336341854,Customer_551,Category_3,After,36.543610915660395,36543.61091566039,32,312.5
West,1484,20,3454,May,2023,47.849227062283774,62.19215504889263,Customer_991,Category_2,After,8.274335286388709,8274.335286388708,11,909.0909090909091
West,1492,19,2466,May,2023,-89.02711373891943,-58.58391742047853,Customer_25,Category_2,After,41.98370266806603,41983.70266806603,45,222.22222222222223
East,1327,19,4674,June,2023,-89.75767122781853,-115.34407868156546,Customer_26,Category_2,After,36.780900222042334,36780.900222042335,89,112.35955056179775
East,1182,8,2377,June,2023,-21.94186143825885,-78.71377613261701,Customer_701,Category_3,After,8.66069512888549,8660.695128885489,33,303.030303030303
North,1983,15,3935,June,2022,-64.18883339803935,-15.272880389844545,Customer_82,Category_2,Before,8.817697133833637,8817.697133833637,41,243.90243902439025
West,1503,23,3605,February,2023,-86.69049441271248,-8.861092072026338,Customer_895,Category_1,Before,49.3987810325529,49398.7810325529,8,1250.0
North,855,19,3597,October,2022,-6.467995907189163,101.88008328499274,Customer_945,Category_2,After,21.842185809025416,21842.185809025417,11,909.0909090909091
West,1507,8,1141,March,2023,79.75114153325487,90.05516259534448,Customer_681,Category_2,Before,21.678896618010093,21678.896618010094,86,116.27906976744185
West,1847,17,3659,June,2023,-31.712476517562344,-15.545590359791332,Customer_412,Category_3,After,41.575980526587614,41575.98052658761,51,196.07843137254903
East,1656,23,1500,August,2023,29.005322117165377,124.44024567555772,Customer_166,Category_2,Before,47.62618598227364,47626.18598227364,88,113.63636363636364
East,1387,6,1839,December,2022,27.40236356383933,-138.87463010709752,Customer_699,Category_3,Before,49.37004787202919,49370.04787202919,41,243.90243902439025
South,626,18,3749,November,2023,-44.8055813402698,-88.07279391759546,Customer_168,Category_2,Before,38.902018336652375,38902.01833665238,17,588.2352941176471
East,1629,8,4618,December,2023,27.07654478829558,118.07152686081054,Customer_800,Category_1,After,21.93168134889121,21931.681348891212,76,131.57894736842104
South,1508,20,2682,January,2023,-51.77988462835957,-43.92214609458489,Customer_978,Category_1,Before,8.757532251440095,8757.532251440094,46,217.3913043478261
South,1103,24,2565,January,2022,-68.03866555615997,173.22536116578317,Customer_228,Category_3,After,39.97161121673466,39971.61121673466,32,312.5
South,1901,18,3046,November,2022,36.24899140074422,-12.148818649979262,Customer_978,Category_3,After,30.128191238111228,30128.191238111227,79,126.58227848101266
South,1513,19,4917,February,2022,-69.58065292129498,105.09682426695508,Customer_608,Category_2,After,24.08999041611393,24089.99041611393,80,125.0
South,550,7,2530,November,2023,89.44365934608396,-35.169465102346095,Customer_366,Category_2,Before,45.78594732926312,45785.947329263116,54,185.1851851851852
North,1552,12,1595,December,2022,-56.97856779295872,-27.01673313752505,Customer_527,Category_1,Before,10.00388670377681,10003.88670377681,86,116.27906976744185
East,1985,20,2904,December,2023,16.94553529616236,-42.16206697769394,Customer_790,Category_2,Before,27.168129693088662,27168.129693088664,92,108.69565217391305
South,1819,14,1280,June,2022,-15.952577145733912,78.86722338389222,Customer_646,Category_1,After,5.510914014533858,5510.914014533858,20,500.0
West,1820,8,1423,September,2022,-67.25044396697992,17.106438261598015,Customer_537,Category_3,After,26.08972888973568,26089.72888973568,33,303.030303030303
East,1278,22,3903,April,2023,-84.98809663606559,159.76012009261285,Customer_863,Category_2,Before,7.5336474056826805,7533.647405682681,74,135.13513513513513
East,1930,6,1269,March,2022,22.091810812709998,-89.67948604772229,Customer_523,Category_3,After,10.346806232063237,10346.806232063236,40,250.0
South,1313,21,1153,December,2023,55.216361482042686,-143.79741644996002,Customer_71,Category_2,Before,10.288681104969719,10288.681104969719,32,312.5
North,1928,17,3661,August,2023,61.56281907121391,-38.42586536428252,Customer_644,Category_1,Before,34.21446359522286,34214.46359522286,97,103.09278350515464
South,1869,8,2750,November,2022,-3.1115748461517967,42.01657475283935,Customer_105,Category_3,Before,38.57201956694405,38572.01956694405,2,5000.0
North,919,15,1661,October,2023,49.941984092829415,129.8876172895782,Customer_731,Category_3,Before,31.251594429372183,31251.594429372184,97,103.09278350515464
West,1705,11,2967,September,2023,31.11248402793805,-55.36912079508204,Customer_884,Category_2,After,48.29776468135439,48297.76468135439,33,303.030303030303
East,1482,16,1082,December,2022,40.36581494984398,55.36323040480619,Customer_964,Category_3,Before,21.86917607856668,21869.17607856668,77,129.87012987012986
West,1324,14,4693,November,2022,-1.332179060073457,-53.92847483164114,Customer_688,Category_1,Before,17.857043882683733,17857.043882683734,30,333.3333333333333
North,1524,11,3994,May,2023,24.014113243582884,42.19904987800493,Customer_281,Category_3,Before,44.086960768525714,44086.960768525714,33,303.030303030303
North,1066,17,3946,September,2022,54.994664443690255,138.53086093103434,Customer_132,Category_3,Before,15.061812733375369,15061.81273337537,77,129.87012987012986
West,870,11,2449,February,2023,-18.380848399735854,-96.71124878661276,Customer_533,Category_2,Before,48.345014274827506,48345.0142748275,26,384.61538461538464
North,1435,21,2298,March,2023,55.07620215616507,-34.47300884146591,Customer_974,Category_3,Before,5.546951361041735,5546.951361041735,22,454.54545454545456
West,1160,14,4784,July,2022,16.56303170203131,177.57547071470873,Customer_268,Category_2,Before,48.64454720184376,48644.54720184376,66,151.5151515151515
East,1954,14,3331,July,2022,-60.13781561325848,132.68053016980588,Customer_411,Category_2,After,6.9421960377759255,6942.196037775925,38,263.1578947368421
West,1468,8,1979,June,2022,-85.55685169957476,23.2703488426327,Customer_672,Category_3,After,45.1014401164132,45101.4401164132,90,111.11111111111111
East,1832,24,3220,June,2022,-24.704351928152636,5.985933067539122,Customer_618,Category_1,After,28.746549908883495,28746.549908883495,46,217.3913043478261
West,1660,8,4398,February,2023,8.40533909334117,-77.54386237031484,Customer_790,Category_2,After,49.68341582536851,49683.41582536852,15,666.6666666666666
North,701,11,4789,October,2023,61.16766339662792,6.19539396967059,Customer_864,Category_3,Before,8.320845413092949,8320.84541309295,98,102.04081632653062
West,1959,5,4134,June,2022,-67.05257757475569,125.34533938078096,Customer_746,Category_2,After,29.923442798059437,29923.442798059437,44,227.27272727272728
North,812,16,4144,April,2022,54.03714258304424,66.66282478000099,Customer_17,Category_1,After,48.61861410285945,48618.61410285945,49,204.08163265306123
West,616,17,3810,December,2023,65.34162829210086,-75.58414985592484,Customer_753,Category_1,After,28.539402987656697,28539.402987656696,75,133.33333333333334
West,1436,14,2659,March,2023,-62.87625233984992,-107.47298842072814,Customer_116,Category_2,Before,33.32293871608681,33322.93871608681,61,163.9344262295082
South,1074,19,2398,November,2023,63.28697747475943,-84.52492668114152,Customer_797,Category_1,After,36.308691004307775,36308.69100430777,67,149.2537313432836
North,743,17,1632,February,2023,88.46164221170255,-118.88668749858246,Customer_793,Category_3,After,25.454347914549796,25454.347914549795,6,1666.6666666666667
South,1036,13,2531,January,2022,40.83098958868277,-145.56934943146226,Customer_143,Category_3,Before,33.24011360378286,33240.11360378286,9,1111.111111111111
North,574,13,1786,November,2023,51.25854272849784,-29.11097720086022,Customer_716,Category_2,After,31.29414403653951,31294.14403653951,6,1666.6666666666667
South,885,19,3990,November,2023,88.99474816059723,-139.21214241662364,Customer_550,Category_1,Before,45.552110472094505,45552.11047209451,73,136.986301369863
East,1733,14,4059,May,2022,18.98662509467016,-118.11147921824244,Customer_928,Category_3,After,7.045087115365604,7045.0871153656035,95,105.26315789473684
West,974,14,1397,February,2023,-34.58045123707511,17.036886362215,Customer_665,Category_3,Before,17.643343531650366,17643.343531650367,32,312.5
North,917,12,2143,February,2023,60.75555013369001,-120.7442614681531,Customer_687,Category_3,After,47.76851678344514,47768.51678344514,41,243.90243902439025
North,846,20,1933,July,2022,20.607439952093628,-157.00328372487496,Customer_960,Category_2,After,45.06187027509124,45061.870275091234,76,131.57894736842104
West,1139,21,2460,August,2022,14.615176269772178,-65.74001398996133,Customer_752,Category_2,After,25.504553875357082,25504.553875357084,8,1250.0
North,1438,9,2852,October,2022,-44.34560000747311,-100.68512449609167,Customer_421,Category_3,Before,32.90596690106915,32905.96690106915,72,138.88888888888889
North,1454,8,3723,August,2023,46.1401685249196,5.50986767797562,Customer_897,Category_3,After,17.48215323415097,17482.15323415097,50,200.0
South,1375,22,3983,April,2023,-75.29989034518267,-143.14784955004464,Customer_368,Category_1,Before,13.465452187569259,13465.452187569259,92,108.69565217391305
North,1262,23,3512,January,2022,76.37167274303903,90.63748356587212,Customer_645,Category_1,Before,25.8664282222992,25866.428222299197,62,161.29032258064515
East,1702,8,1285,November,2022,-31.351777061312745,146.2440669966499,Customer_557,Category_1,Before,20.900850261172376,20900.850261172378,84,119.04761904761905
East,1705,11,1264,July,2023,-67.00056249780172,87.63666262422998,Customer_49,Category_2,Before,31.264525033289242,31264.525033289243,62,161.29032258064515
West,1163,14,3367,January,2022,-10.37402404156461,11.81773346450194,Customer_677,Category_3,After,8.498058663424317,8498.058663424317,7,1428.5714285714287
North,524,22,3720,November,2022,-82.35541633382402,129.84041584399864,Customer_105,Category_2,After,48.847766344977494,48847.76634497749,75,133.33333333333334
West,1703,23,4447,April,2022,33.23271496769394,70.1706167213427,Customer_215,Category_3,After,49.37948350158213,49379.48350158213,84,119.04761904761905
East,1209,8,3867,August,2023,72.48699188016411,-176.20159591793166,Customer_657,Category_1,Before,36.417277130888536,36417.277130888535,80,125.0
North,1684,14,3136,February,2023,60.70734128493157,-38.12754500117887,Customer_922,Category_1,After,29.12433648548542,29124.33648548542,4,2500.0
North,676,5,2677,June,2023,-67.0734947793814,126.342683786448,Customer_424,Category_1,Before,18.92874273288475,18928.74273288475,6,1666.6666666666667
West,784,22,2226,June,2023,-67.27119532060826,-55.49081112890306,Customer_71,Category_1,Before,41.62077588681269,41620.775886812684,58,172.41379310344828
East,562,9,1820,December,2023,56.41820681836754,-167.32253753081153,Customer_987,Category_3,Before,35.812902764924566,35812.90276492457,22,454.54545454545456
North,1502,19,2762,September,2023,76.36576942856087,88.62466987881805,Customer_841,Category_1,After,12.31776227052011,12317.76227052011,26,384.61538461538464
West,1161,21,4048,May,2022,-7.079430629971952,108.73377730183267,Customer_784,Category_3,After,45.99172330222291,45991.723302222905,3,3333.3333333333335
East,1165,7,3381,October,2023,-0.1851989555221251,-122.18626978440892,Customer_758,Category_3,Before,42.0141759315426,42014.1759315426,41,243.90243902439025
West,655,16,3269,April,2023,-32.71283255056934,13.442578863545236,Customer_445,Category_2,After,47.740996098136584,47740.99609813659,60,166.66666666666666
South,1992,6,1040,May,2022,70.96772128615453,-110.89604196153871,Customer_924,Category_1,After,37.6573778774762,37657.3778774762,14,714.2857142857143
North,1572,5,2731,December,2023,26.082522952624075,78.92439085589285,Customer_185,Category_1,Before,32.60368381711054,32603.683817110545,75,133.33333333333334
South,1466,21,1067,December,2023,-38.11471610987367,-82.24183613610516,Customer_69,Category_2,Before,23.82093663307785,23820.93663307785,82,121.95121951219512
East,1348,20,1987,October,2022,-36.21908321023471,-66.16255587720117,Customer_973,Category_3,After,46.972781750930594,46972.7817509306,12,833.3333333333334
South,1607,9,2799,November,2022,70.41601315144842,124.18950731043653,Customer_149,Category_1,Before,43.97287502751838,43972.87502751838,87,114.94252873563218
South,1884,19,3561,May,2022,-87.54587569695214,-8.523953205514431,Customer_245,Category_3,Before,7.034840154778523,7034.840154778523,12,833.3333333333334
East,1188,7,4944,August,2023,-31.909216909205085,61.11160243856921,Customer_773,Category_2,After,6.18651385237634,6186.51385237634,13,769.2307692307693
West,647,11,4708,October,2022,9.784202618946424,-35.14570173991166,Customer_537,Category_3,After,21.940851509512232,21940.85150951223,25,400.0
South,841,15,4693,December,2023,-63.32085682212157,-72.71753141024806,Customer_934,Category_1,Before,41.47489988518248,41474.89988518248,45,222.22222222222223
West,975,14,2621,August,2023,-73.42222424407385,45.17210175287809,Customer_651,Category_3,After,49.4274258191725,49427.425819172495,19,526.3157894736842
South,1586,13,2655,February,2023,56.7497395963008,-124.25127333162432,Customer_98,Category_3,Before,11.768760099658769,11768.760099658768,55,181.8181818181818
West,1883,18,4198,July,2023,70.99278995673131,-45.72005919592931,Customer_909,Category_1,Before,31.73588219084608,31735.88219084608,45,222.22222222222223
East,1060,17,2278,August,2022,58.249155743674095,-104.74666654106798,Customer_277,Category_1,After,22.14008854839597,22140.08854839597,8,1250.0
South,826,6,1694,November,2022,71.78182015272259,70.48618809866838,Customer_562,Category_3,Before,48.646147901657145,48646.14790165715,93,107.52688172043011
East,1664,7,4087,June,2023,9.560154790506871,159.91518180459872,Customer_662,Category_3,Before,42.89535154110689,42895.35154110689,53,188.67924528301887
South,1489,11,3524,May,2022,56.20646177826154,178.38394848571187,Customer_943,Category_2,Before,42.724791712001206,42724.791712001206,55,181.8181818181818
East,714,22,2085,November,2023,-20.87232508960193,-17.90034824102733,Customer_454,Category_1,After,26.09119219077366,26091.19219077366,32,312.5
East,934,7,3928,September,2023,29.92821506622693,-89.08905973088,Customer_103,Category_3,After,23.666877605194934,23666.877605194935,51,196.07843137254903
South,1451,14,3479,March,2023,87.9903956500496,-20.58142666164332,Customer_945,Category_1,After,17.30331823688178,17303.31823688178,44,227.27272727272728
South,1222,11,2693,December,2022,-49.369009708957066,125.01698758658056,Customer_600,Category_2,Before,7.536897349291721,7536.89734929172,82,121.95121951219512
South,1841,13,3315,October,2023,-19.81804566760549,-105.83795572126564,Customer_652,Category_3,Before,43.912506931477395,43912.506931477394,70,142.85714285714286
North,531,21,2058,April,2023,-3.591472084184588,162.75443459505254,Customer_724,Category_3,After,41.58054541085349,41580.54541085349,18,555.5555555555555
West,1169,15,1778,September,2022,-65.15721233639069,-56.92832323266563,Customer_232,Category_3,After,49.987295297875875,49987.29529787588,83,120.48192771084338
North,784,11,4647,June,2022,-75.41305011628978,174.88931740210978,Customer_393,Category_1,After,49.84865766832574,49848.657668325744,22,454.54545454545456
North,1828,18,1493,August,2022,59.35011593789238,121.8991995122264,Customer_500,Category_2,Before,29.994426752118237,29994.426752118237,37,270.27027027027026
East,928,23,2585,July,2022,85.82298710896552,111.08539229306052,Customer_694,Category_1,After,39.60443368312297,39604.43368312297,96,104.16666666666667
South,785,8,2492,November,2023,-17.149488510661442,-65.55431744161791,Customer_250,Category_3,Before,47.51445784470926,47514.457844709264,56,178.57142857142858
West,1667,10,2790,February,2022,-74.22302948496241,-176.8402036987454,Customer_520,Category_2,After,43.23413258048352,43234.13258048352,59,169.4915254237288
East,1947,14,1660,March,2023,-78.15388307569623,-42.43215282264438,Customer_78,Category_3,Before,16.130664578443895,16130.664578443895,3,3333.3333333333335
North,1542,11,2348,January,2022,70.43727714485377,-71.34862692143028,Customer_51,Category_3,Before,25.27448608895421,25274.48608895421,28,357.14285714285717
South,517,17,2327,September,2022,-6.513435049017616,-166.53708345283297,Customer_897,Category_1,After,10.812173681817274,10812.173681817274,74,135.13513513513513
East,1268,18,2299,July,2022,-32.395083018769455,1.9314923421346748,Customer_920,Category_3,Before,47.93229622664251,47932.29622664251,35,285.7142857142857
South,1089,8,4940,January,2022,-4.236971176908085,-34.90872793821481,Customer_780,Category_2,After,32.2778585502896,32277.858550289602,61,163.9344262295082
East,1894,12,2986,March,2022,-32.70526295537748,48.44032838694892,Customer_225,Category_3,Before,15.288926247655823,15288.926247655823,93,107.52688172043011
South,1698,9,4755,April,2022,-1.9735604446284043,43.62707598986995,Customer_50,Category_3,Before,35.22653079826355,35226.53079826356,54,185.1851851851852
North,1509,5,4060,April,2023,64.72015144522862,-136.53121107719517,Customer_185,Category_1,After,32.81577082060531,32815.77082060531,63,158.73015873015873
West,693,8,3044,May,2022,16.614246791177223,171.70759660558411,Customer_33,Category_2,Before,21.11732231147782,21117.32231147782,79,126.58227848101266
North,1001,7,4272,March,2022,35.03767910583157,-112.7046854010791,Customer_802,Category_1,After,10.110091648983307,10110.091648983307,97,103.09278350515464
West,1487,13,4516,March,2022,-24.359278277819413,-19.701351084706346,Customer_741,Category_3,After,35.22079380167598,35220.79380167598,7,1428.5714285714287
South,1636,12,2928,January,2022,42.931058131893366,-4.277684363855428,Customer_130,Category_1,After,28.413846540670697,28413.846540670696,76,131.57894736842104
East,613,5,2347,July,2023,29.991075278287013,112.70260699708324,Customer_631,Category_1,Before,39.754327628103766,39754.32762810377,49,204.08163265306123
North,1745,10,2058,November,2022,-68.47884040462984,-144.27734540592718,Customer_442,Category_1,Before,28.407357550039702,28407.357550039702,94,106.38297872340425
West,1446,13,1976,October,2022,13.075713560805228,-25.688059484928573,Customer_837,Category_1,Before,43.34816751433431,43348.16751433431,85,117.6470588235294
North,1330,11,1481,January,2022,-43.78617066424356,46.2607812850334,Customer_758,Category_3,After,29.83580774485185,29835.80774485185,31,322.5806451612903
West,1787,8,1727,February,2022,54.73722053404671,-102.54397621534,Customer_431,Category_3,After,30.242208719092382,30242.20871909238,58,172.41379310344828
North,1424,17,3527,April,2023,-13.331212475950892,45.88844355578621,Customer_703,Category_2,Before,44.44941211962553,44449.41211962553,61,163.9344262295082
West,554,21,4136,April,2022,89.04314973536768,152.51934151787498,Customer_496,Category_1,Before,23.156728979557865,23156.728979557865,24,416.6666666666667
West,1299,6,2031,May,2023,-73.34992117098652,179.10652722216298,Customer_402,Category_1,After,11.030685280278833,11030.685280278833,20,500.0
South,1277,9,4372,November,2022,50.46261529322854,-168.31761235535674,Customer_322,Category_2,Before,6.295220434100254,6295.220434100254,37,270.27027027027026
West,1981,16,1342,February,2023,31.266312037588165,-95.1882378319161,Customer_209,Category_1,After,38.98117650531285,38981.176505312855,4,2500.0
South,661,12,4502,April,2023,48.14978950632698,-68.28943831498891,Customer_614,Category_2,Before,32.91392981090591,32913.92981090591,92,108.69565217391305
West,1903,10,2447,January,2022,-34.64463681171786,-36.31460383981221,Customer_328,Category_3,After,36.68358956446506,36683.58956446506,20,500.0
East,586,12,3379,February,2022,-1.4301919111678956,-92.78742326948374,Customer_371,Category_2,Before,14.583387267900983,14583.387267900984,60,166.66666666666666
East,554,22,3485,January,2023,53.37153355026752,-106.74432196008748,Customer_459,Category_1,Before,11.13671640140464,11136.71640140464,24,416.6666666666667
East,1999,7,4659,October,2023,-48.1425603082461,163.63938327029996,Customer_132,Category_2,After,5.654509955054687,5654.5099550546865,50,200.0
West,1701,16,3221,October,2022,-49.31402457804263,150.66777699738643,Customer_834,Category_3,After,20.776440146296864,20776.440146296864,49,204.08163265306123
South,1914,7,3606,April,2023,9.18917159308782,-163.0826996388777,Customer_650,Category_1,After,31.54629590845849,31546.29590845849,51,196.07843137254903
South,1872,10,1526,April,2023,4.241444315374039,-58.027312222254665,Customer_120,Category_3,Before,22.650982029487956,22650.982029487957,96,104.16666666666667
West,1531,6,2896,July,2023,-39.19275532567209,-34.146520675773615,Customer_605,Category_3,After,24.686371491067806,24686.371491067806,36,277.77777777777777
East,1332,16,1658,October,2022,-36.346382905531904,-93.9547675202604,Customer_451,Category_2,After,45.68714125221868,45687.14125221868,98,102.04081632653062
East,812,6,3073,November,2023,-39.98787062281821,46.39424291574318,Customer_964,Category_3,Before,20.671496016048515,20671.496016048513,66,151.5151515151515
South,1258,10,1819,November,2023,48.87217115972777,50.53706879192677,Customer_128,Category_1,After,28.129527012191485,28129.527012191484,79,126.58227848101266
East,942,21,3652,September,2023,27.34215580124291,126.18152219829494,Customer_90,Category_3,After,40.26438557335144,40264.38557335144,34,294.11764705882354
North,827,7,1405,September,2022,59.83509301384549,86.71293661867844,Customer_603,Category_3,After,22.844425204457156,22844.425204457155,36,277.77777777777777
South,1577,6,3279,May,2022,85.58514509652392,15.326397707744036,Customer_574,Category_2,Before,32.993901510254304,32993.901510254305,6,1666.6666666666667
East,1260,24,3580,October,2023,-4.650426671042439,55.29123721599117,Customer_28,Category_3,Before,43.80636689360353,43806.36689360353,39,256.4102564102564
South,1762,12,4890,January,2022,-77.9951013470192,-81.36403864451349,Customer_721,Category_2,Before,47.72842806459389,47728.42806459389,42,238.0952380952381
North,1752,16,2573,January,2023,-81.34338412583362,33.50022838824876,Customer_523,Category_2,After,11.618306641806708,11618.306641806708,58,172.41379310344828
South,1078,8,2811,June,2022,-36.78029293110856,-3.878188290029073,Customer_332,Category_1,Before,46.69644313226725,46696.443132267246,12,833.3333333333334
South,1574,9,1504,February,2022,77.85802608344116,-131.99599176610667,Customer_296,Category_1,After,27.14523318857922,27145.23318857922,3,3333.3333333333335
South,1506,17,4740,August,2023,4.178349894757474,-92.68406043013054,Customer_129,Category_1,After,16.620997473453127,16620.997473453128,18,555.5555555555555
South,1787,19,1178,September,2022,-41.07842710557675,-74.99035774022903,Customer_292,Category_1,After,25.661109030721757,25661.109030721756,40,250.0
North,1941,20,1131,April,2022,-18.14997698801648,152.75144413892087,Customer_172,Category_2,Before,49.101465887846466,49101.46588784647,21,476.1904761904762
West,595,14,2846,May,2022,17.74711933284074,-97.0608098210798,Customer_719,Category_3,Before,27.16781422967913,27167.81422967913,15,666.6666666666666
South,1611,20,2478,November,2023,27.5309384648116,-75.87219498491946,Customer_943,Category_1,After,19.793822462937868,19793.822462937867,97,103.09278350515464
South,1601,16,3395,August,2022,-62.2944882390771,-47.03251316780438,Customer_23,Category_1,After,33.50303844425266,33503.03844425266,99,101.01010101010101
East,1811,21,3587,March,2022,85.86570177813167,58.94738590513933,Customer_98,Category_1,Before,15.806552845018688,15806.552845018688,26,384.61538461538464
South,1643,20,1771,May,2023,8.059000856901989,-137.4341787100294,Customer_405,Category_3,Before,8.413849764889877,8413.849764889877,8,1250.0
East,1313,16,2429,March,2022,-65.57610279738972,163.4202764977594,Customer_355,Category_1,Before,10.799587485979215,10799.587485979215,94,106.38297872340425
